# time_ps intensity_a.u. spectrum_a.u.
5.941176e+00	1.375135e+07	1.143665e+09
6.058824e+00	1.381264e+07	4.956689e+09
6.176471e+00	1.387275e+07	3.258698e+09
6.294118e+00	1.393167e+07	2.176377e+09
6.411765e+00	1.398937e+07	7.012105e+09
6.529412e+00	1.404584e+07	3.370201e+09
6.647059e+00	1.410106e+07	2.526923e+08
6.764706e+00	1.415502e+07	1.188968e+09
6.882353e+00	1.420770e+07	1.797482e+09
7.000000e+00	1.425908e+07	5.240284e+08
7.117647e+00	1.430915e+07	2.631442e+09
7.235294e+00	1.435789e+07	2.442000e+08
7.352941e+00	1.440530e+07	7.328172e+08
7.470588e+00	1.445134e+07	1.012261e+09
7.588235e+00	1.449602e+07	2.177898e+08
7.705882e+00	1.453931e+07	1.323684e+09
7.823529e+00	1.458121e+07	4.618385e+08
7.941176e+00	1.462170e+07	2.018895e+09
8.058824e+00	1.466076e+07	1.525360e+09
8.176471e+00	1.469840e+07	3.379660e+09
8.294118e+00	1.473458e+07	1.682735e+09
8.411765e+00	1.476932e+07	1.921134e+09
8.529412e+00	1.480258e+07	4.100441e+08
8.647059e+00	1.483437e+07	4.017969e+09
8.764706e+00	1.486467e+07	1.887643e+09
8.882353e+00	1.489347e+07	1.099302e+09
9.000000e+00	1.492077e+07	6.094046e+08
9.117647e+00	1.494655e+07	7.842957e+08
9.235294e+00	1.497081e+07	1.375567e+08
9.352941e+00	1.499354e+07	2.089787e+09
9.470588e+00	1.501474e+07	2.506475e+09
9.588235e+00	1.503439e+07	5.217647e+08
9.705882e+00	1.505249e+07	2.464965e+09
9.823529e+00	1.506904e+07	1.395829e+09
9.941176e+00	1.508402e+07	3.843627e+08
1.005882e+01	1.509744e+07	2.910879e+07
1.017647e+01	1.510930e+07	1.518868e+09
1.029412e+01	1.511958e+07	1.903118e+09
1.041176e+01	1.512828e+07	1.930776e+08
1.052941e+01	1.513541e+07	4.716418e+08
1.064706e+01	1.514095e+07	1.136053e+09
1.076471e+01	1.514491e+07	2.547727e+09
1.088235e+01	1.514729e+07	1.466450e+09
1.100000e+01	1.514808e+07	2.659083e+09
1.111765e+01	1.514729e+07	2.220774e+08
1.123529e+01	1.514491e+07	9.946532e+08
1.135294e+01	1.514095e+07	2.067537e+09
1.147059e+01	1.513541e+07	1.096054e+09
1.158824e+01	1.512828e+07	3.690337e+08
1.170588e+01	1.511958e+07	7.584771e+08
1.182353e+01	1.510930e+07	5.324760e+08
1.194118e+01	1.509744e+07	2.313147e+07
1.205882e+01	1.508402e+07	7.720281e+08
1.217647e+01	1.506904e+07	5.715283e+08
1.229412e+01	1.505249e+07	2.711003e+09
1.241176e+01	1.503439e+07	1.647224e+09
1.252941e+01	1.501474e+07	3.017126e+09
1.264706e+01	1.499354e+07	1.552375e+09
1.276471e+01	1.497081e+07	1.013796e+09
1.288235e+01	1.494655e+07	8.286656e+07
1.300000e+01	1.492077e+07	9.758288e+07
1.311765e+01	1.489347e+07	3.920556e+08
1.323529e+01	1.486467e+07	2.263596e+09
1.335294e+01	1.483437e+07	9.865100e+08
1.347059e+01	1.480258e+07	2.963006e+08
1.358824e+01	1.476932e+07	1.294575e+09
1.370588e+01	1.473458e+07	7.744517e+08
1.382353e+01	1.469840e+07	4.801391e+08
1.394118e+01	1.466076e+07	7.074306e+08
1.405882e+01	1.462170e+07	1.418661e+09
1.417647e+01	1.458121e+07	8.066662e+08
1.429412e+01	1.453931e+07	1.774157e+09
1.441176e+01	1.449602e+07	4.215449e+09
1.452941e+01	1.445134e+07	6.008975e+09
1.464706e+01	1.440530e+07	3.468640e+09
1.476471e+01	1.435789e+07	2.423373e+09
1.488235e+01	1.430915e+07	1.620371e+09
1.500000e+01	1.425908e+07	2.773176e+09
